post_id,author_handle,author_name,text,date_posted,language
3ldbsdhlwss2x,mflalonde.bsky.social,Marie-France Lalonde,"A well-deserved tax break is another thing #Orléans can look forward to starting this weekend!
~~~
Le congé de taxe bien mérité est une autre chose dont d'Orléans peuvent se réjouir à partir de cette fin de semaine!",2024-12-14,French
3ld7nx72izk2h,mflalonde.bsky.social,Marie-France Lalonde,"Reminder for Orléans Employers: 6 Days Left to Apply for 𝗖𝗮𝗻𝗮𝗱𝗮 𝗦𝘂𝗺𝗺𝗲𝗿 𝗝𝗼𝗯𝘀 2025!🥳
~~~
Rappel pour les employeurs d’Orléans : Il ne reste que 6 jours pour postuler au programme 𝐄𝐦𝐩𝐥𝐨𝐢𝐬 𝐝’é𝐭é Canada 2025!🎉",2024-12-13,French
3ld4rkroet22h,mflalonde.bsky.social,Marie-France Lalonde,"Great news #Orléans! For the 5th time since June, interest rates have been reduced—dropping from 5.00% to 3.25% !

Excellente nouvelle #Orléans! Pour la 5e fois depuis juin, le taux directeur ont été réduits, passant de 5,00 % à 3,25% !",2024-12-12,French
3ld4ratmt6k2h,mflalonde.bsky.social,Marie-France Lalonde,"It was great to attend the National Day of Qatar celebrations hosted by Qatar embassy to mark 50 years of diplomatic relations.
~~~ 
Ravie de participer à la célébration de la fête nationale du Qatar organisé parQatar embassy.",2024-12-12,English
3lcxpte5lsc2j,mflalonde.bsky.social,Marie-France Lalonde,"It was great to meet with Diplomatic Heads of Mission at the Holiday Reception on the Hill.
~~~~
Ce fut formidable de pouvoir se réunir avec les chefs de mission diplomatique lors de la réception des Fêtes sur la Colline.",2024-12-10,French
3lcstskfuxc2q,mflalonde.bsky.social,Marie-France Lalonde,"Today until 5:00 pm come to the Winter Fair of the Bangladeshi Community in #Orléans at the Navan Memorial Centre to discover their culture,crafts & food.
Thanks to Arefin Q Kabir and Tanvira Sultana for inviting me! 

Venez découvrir la culture bangladaise  jusqu’à 17 h aujourd’hui!",2024-12-08,French
3lcqipzrelk2i,mflalonde.bsky.social,Marie-France Lalonde,"Just stooped by @JustFood_Ottawa to discover lots of great local products at their Holiday Market weekend. Open today and tomorrow from 11am to 2 pm.

#Orléans! Venez découvrir des produits locaux au Marché de Noël de Alimentation Juste ouvert de 11h à 14h aujourd’hui et demain.",2024-12-07,French
3lcqik67ous2i,mflalonde.bsky.social,Marie-France Lalonde,"Still time to stop by the many locations in our community to meet with #Orléans Firefighters Ottawa fire services support their food drive until 4:30pm today.Thanks to @WOW_971 for your collaboration! 

Venez rencontrer nos pompiers aujourd’hui jusqu’à 16:30 en appui à leur collecte de denrées",2024-12-07,French
3lcnem3zywk2w,mflalonde.bsky.social,Marie-France Lalonde,"On #NationalDayofRemembranceandActiononViolenceAgainstWomen, we honour the 14 women killed in 1989 & stand against gender-based violence.
~~~
En cette Journée nationale de commémoration & d’action contre la violence faite aux femmes, nous honorons les 14 femmes tuées à Polytechnique.",2024-12-06,French
3lclr3nfufk2z,mflalonde.bsky.social,Marie-France Lalonde,"I rose in the House to thank Robert Rainboth for his incredible 27 years of organizing the #Orléans Santa’s Parade of Lights.
~~~ 
Je me suis levé dans la Chambre pour remercier Robert pour ses 27 années de leadership dans l’organisation du Défilé des lumières de Noël d’Orléans.",2024-12-05,French
3lcku6w5ias2i,mflalonde.bsky.social,Marie-France Lalonde,"Hockey Diplomacy in action!

Great fun to cheer on the Défense Attachées from various diplomatic missions in Ottawa as they played a recreational hockey game.
~~~~
La diplomatie du hockey en action!

Très amusent de pouvoir encourager les attachés de défense lors d'un match de hockey",2024-12-05,French
3lcj6yqwax22w,mflalonde.bsky.social,Marie-France Lalonde,"Joining my colleagues Min. Jenna Sudds , Yasir Naqvi & Mona Fortier to announced $108.5 million to enhance and expand access to school food programs in Ontario.
As we know education and healthy learning starts with a full stomach. #Orléans",2024-12-04,English
3lcitn5czi22r,mflalonde.bsky.social,Marie-France Lalonde,"A truly proud moment celebrating the achievements of Canada's Paris 2024 #Olympic and #Paralympic athletes on Parliament Hill! 🇨🇦🏅
~~~
Un moment de fierté en célébrant les réalisations des athlètes canadiens des Jeux #Olympiques et #Paralympiques de Paris 2024! 🇨🇦🏅",2024-12-04,French
3lce4nlolx22y,mflalonde.bsky.social,Marie-France Lalonde,"Pleased to attend the 2024 Best Ottawa Business, congratulations to Pluvo app on winning Best New Business!🎉 
~~~
Ravi d'avoir assisté aux Best Ottawa Business Awards 2024 la semaine dernière. Félicitations à Pluvo app pour avoir remporté le prix de la Meilleure nouvelle entreprise!",2024-12-02,French
3lcbk6gp7fs2m,mflalonde.bsky.social,Marie-France Lalonde,"What a magical night at the 27th Santa’s Parade of Lights in #Orléans with Stephen Blais! 🎅✨ Grateful to Ottawa Firefighters L162 for their leadership in spreading joy and holiday cheer. Big thanks to my team, volunteers, & community of Orléans your generosity brightens the holiday spirit!",2024-12-01,English
3ld4xravi6s22,vivianelapointe.bsky.social,Viviane Lapointe,"Our housing market needs a boost, not a cut. 

🏘🏗🏠

Notre marché du logement a besoin d'un coup de pouce, pas des réductions.

#HesNotWorththeRisk #RedFlagswithViv #VivforSudbury 
@seanfraser.bsky.social",2024-12-12,French
3lcnydnr2tk2h,vivianelapointe.bsky.social,Viviane Lapointe,"On Dec 6, 1989, these 14 young women were murdered at the École Polytechnique de Montréal — because they were women. 

 Nous noublierons pas leurs noms.",2024-12-06,English
3ldlmmcux5k22,andreannelarouche.bsky.social,Andréanne Larouche,"Mon entrevue avec 107.7 Estrie au sujet de la démission de la Ministre des Finances, Chrystia Freeland. 

www.fm1077.ca/audio/667219...",2024-12-18,French
3ldlmghr7q222,andreannelarouche.bsky.social,Andréanne Larouche,"Hier, la Chambre des communes a ajourné ses procédures jusqu’au 27 janvier 2025. Je suis donc de retour en circonscription pour cette période. Au plaisir de vous voir chers citoyens. ⚜️👥",2024-12-18,French
3lcni3frets2u,andreannelarouche.bsky.social,Andréanne Larouche,"Aux alentours de 12h25 aujourd’hui, je ferai une déclaration ministérielle à la Chambre des communes au nom du @blocquebecois.bsky.social. 
C’est en commémoration du 35e anniversaire de la tuerie de l’École Polytechnique de 1989 que je prendrai la parole. 

#PasUneDePlus #NeLesOublionsPas",2024-12-06,French
3lcnhgqjue22u,andreannelarouche.bsky.social,Andréanne Larouche,"Chaque 6 décembre, nous devons nous poser cette question: que faisons-nous, collectivement, pour prévenir la violence faite aux femmes? 

En mémoire des 14 étudiantes tuées en 1989, agissons pour un changement durable. 💜

#polytechnique #PolySeSouvient @blocquebecois.bsky.social @polymtl.bsky.social",2024-12-06,French
3lcdk3gofmp2n,andreannelarouche.bsky.social,Andréanne Larouche,"Plus de 50 millions de personnes sont victimes d’esclavage moderne selon l’ONU. Le 2 décembre est la Journée internationale pour l’abolition de l’esclavage. Ceci englobe toutes les formes de travail forcé, de traite des personnes, d’exploitation sexuelle et de mariage forcé. 

#AbolitionDeLEsclavage",2024-12-02,French
3ldygbfxp7s2h,seblemire.bsky.social,Sébastien Lemire,"Il y a des formes de reconnaissance qui sont toutes aussi inattendues que touchantes.

«Dans un contexte où à Ottawa ça a été le chaos dans les derniers mois, s’il y a eu au moins un seul élu qui nous a pu bien représenté sur la scène nationale, c’est certainement Sébastien Lemire.»

Merci William !",2024-12-23,French
3lda7noueys2v,seblemire.bsky.social,Sébastien Lemire,"Service de retrait de passeport en 10 jours ouvrables accessible en Abitibi-Témiscamingue : Depuis septembre 2023, les équipements sont livrés et prêts à être utilisés à Rouyn-Noranda.

Si ça prend un chou et un ruban pour ouvrir le service, on va les fournir! 🤡🤦‍♂️

Pour info : fb.watch/wsEfk6G_uX/?",2024-12-14,French
3lcdvtjmlss22,seblemire.bsky.social,Sébastien Lemire,"« On peut même se poser la question à savoir si un seul Québécois participera à la Coupe des Quatre Nations? Si le total est de 0, cela démontrera sans l'ombre d'un doute que les Québécois sont victimes depuis trop longtemps de discrimination systémique » 

www.facebook.com/share/17zu8s...",2024-12-02,French
3ldrnzkuja225,waynelongsj.bsky.social,NA,"If you’re silent, you’re complicit.",2024-12-21,English
3ldqidooub22h,waynelongsj.bsky.social,NA,"The Prime Minister needs to step down, and no cabinet shuffle, will help. And the fact that not one Minister has spoken in @cafreeland.bsky.social defence is unbelievable. Is 10 weeks being a minister worth it? Happy to see @cathmckenna.bsky.social speak truth.#cdnpoli",2024-12-20,English
3ldobhsaui22b,lloydlongfield.bsky.social,Lloyd Longfield,"Three Guelphites have been appointed to the #OrderOfCanada!

Congratulations, Carlton Gyles, Louise MacCallum, and Michael Barnstijn! 

Thank you, Carlton for your years of veterinary research at OVC. And thank you, Louise and Michael for your ongoing philanthropy.

#Guelph is proud of each of you!",2024-12-19,English
3ld26ouafik2a,lloydlongfield.bsky.social,Lloyd Longfield,"Some more good news for Canadians! The Bank of Canada has lowered interest rates to 3.25%.

Canada was the first G7 country to cut interest rates and is now the first G7 country to do so for a fifth time.

Today’s interest rate cut is especially good for homeowners, and businesses.",2024-12-11,English
3lcnfy2jk5c24,lloydlongfield.bsky.social,Lloyd Longfield,"Today, is the National Day of Remembrance and Action on Violence Against Women, in honour of the 14 young women who were killed at Polytechnique Montréal in 1989.

Today, 35 years later, gender-based violence is still prevalent.

As a society, we must come together to end violence against women.",2024-12-06,English
3lclcy3qdkk27,lloydlongfield.bsky.social,Lloyd Longfield,"Well said by Prime Minister, Justin Trudeau. 

Conservatives talk about putting Canada first but then they spread the broken narratives of American politicians. 

This isn’t leadership. 

Our government will continue to focus on the truth and building a Canada for all Canadians.",2024-12-05,English
3lcg4ubu4pc27,lloydlongfield.bsky.social,Lloyd Longfield,"Today is International Day of Persons with Disabilities. 

This year’s theme: Amplifying the leadership of persons with disabilities for an inclusive and sustainable future. 
  
Our government will continue to work with Canada’s disability community to create a barrier free Canada. 

#IDPD2024",2024-12-03,English
3lemvyiqu3s27,timlouiskitcon.bsky.social,NA,"Here is a look back at 2024. I look forward to continuing to serve you in 2025!

From my family to yours, Happy New Year 🥳",2024-12-31,English
3lehk2rggrk24,timlouiskitcon.bsky.social,NA,"The Ghanaian Canadian Association of Waterloo Region annual Christmas Party is a wonderful celebration of faith, family, and community. 

From the warm hospitality to the amazing jollof rice, the Ghanaian community continues to inspire with their hardworking spirit and vibrant culture.",2024-12-29,English
3le2pzvbngc2y,timlouiskitcon.bsky.social,NA,"From my family to yours, I wish you a Merry Christmas and a happy holiday season filled with love, warmth, and cherished moments!",2024-12-24,English
3ldtqcqjkvs22,timlouiskitcon.bsky.social,NA,"Santa Claus came to town—and so did the holiday spirit at the St. Clements Santa Claus Parade!

A big thank you to organizer Mark Hergott and everyone who made this parade such a holly, jolly success!",2024-12-21,English
3ldedhmvad22l,timlouiskitcon.bsky.social,NA,"Nothing beats connecting with our community through real conversations.

While visiting small businesses in St. Jacobs, I spoke with Tracey, who shared how the village has evolved and strengthened its sense of community. I couldn’t agree more—it’s a special place.

Thank for the lovely chat, Tracey!",2024-12-15,English
3ldc44u7er223,timlouiskitcon.bsky.social,NA,The new holiday tax break starts today—helping families keep more in their wallets this season ❄️,2024-12-14,English
3ldc3vnzduk2a,timlouiskitcon.bsky.social,NA,"Testing, testing… is this thing on?

Hey Bluesky! Tim Louis here, MP for Kitchener-Conestoga. Excited to share updates, community news, and maybe a bad pun or two.",2024-12-14,English
3leks7a5xa223,alistairmacgregor.bsky.social,Alistair MacGregor,"A federal election is coming sooner rather than later. 

You still have time for your year-end donation (qualifying for a generous tax credit), and we’re looking to build our army of volunteers. 

You can do both on our website: cmlndp.ca.",2024-12-31,English
